qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
2952,271,44,27,26,19,01:40.0,\N,\N
2953,271,116,27,25,20,01:40.6,\N,\N
2954,271,105,18,24,21,01:40.7,\N,\N
2955,271,100,33,20,22,01:41.0,\N,\N
2956,271,115,33,19,23,01:41.0,\N,\N
2957,271,101,31,31,24,01:41.7,\N,\N
2958,271,63,32,11,25,01:41.8,\N,\N
2959,271,89,31,32,26,01:45.0,\N,\N
2960,272,95,3,2,1,01:16.2,\N,\N
2961,272,30,22,5,2,01:16.2,\N,\N
2962,272,71,3,0,3,01:16.8,\N,\N
2963,272,57,1,7,4,01:17.0,\N,\N
2964,272,22,17,14,5,01:17.5,\N,\N
2965,272,56,17,15,6,01:17.7,\N,\N
2966,272,65,22,6,7,01:17.7,\N,\N
2967,272,55,6,27,8,01:17.8,\N,\N
2968,272,84,1,8,9,01:18.0,\N,\N
2969,272,49,15,30,10,01:18.0,\N,\N
2970,272,77,6,28,11,01:18.1,\N,\N
2971,272,44,27,26,12,01:18.1,\N,\N
2972,272,87,25,4,13,01:18.2,\N,\N
2973,272,70,32,12,14,01:18.3,\N,\N
2974,272,79,25,3,15,01:18.4,\N,\N
2975,272,105,18,24,16,01:18.8,\N,\N
2976,272,109,15,29,17,01:18.8,\N,\N
2977,272,94,18,23,18,01:19.0,\N,\N
2978,272,104,29,9,19,01:19.1,\N,\N
2979,272,116,27,25,20,01:19.2,\N,\N
2980,272,81,29,10,21,01:19.6,\N,\N
2981,272,63,32,11,22,01:19.8,\N,\N
2982,272,115,33,19,23,01:20.1,\N,\N
2983,272,101,31,31,24,01:20.4,\N,\N
2984,272,98,33,20,25,01:22.4,\N,\N
2985,272,93,31,32,26,01:22.5,\N,\N
2986,1,18,23,22,1,01:25.2,01:24.9,01:26.2
2987,1,22,23,23,2,01:25.0,01:24.8,01:26.5
2988,1,20,9,15,3,01:25.9,01:25.1,01:26.8
2989,1,9,2,5,4,01:25.9,01:25.2,01:26.9
2990,1,3,3,16,5,01:25.8,01:25.1,01:27.0
2991,1,10,7,10,6,01:25.5,01:25.3,01:27.0
2992,1,13,6,3,7,01:25.8,01:25.3,01:27.0
2993,1,15,7,9,8,01:26.2,01:25.3,01:27.1
2994,1,8,6,4,9,01:25.9,01:25.4,01:27.2
2995,1,17,9,14,10,01:25.4,01:25.2,01:27.2
2996,1,2,2,6,11,01:25.8,01:25.5,\N
2997,1,4,4,7,12,01:26.0,01:25.6,\N
2998,1,6,3,17,13,01:26.1,01:25.6,\N
2999,1,5,1,2,14,01:26.2,01:25.7,\N
3000,1,1,1,1,15,01:26.5,\N,\N
3001,1,67,5,12,16,01:26.5,\N,\N
3002,1,12,4,8,17,01:26.6,\N,\N
3003,1,21,10,21,18,01:26.7,\N,\N
3004,1,16,10,20,19,01:26.7,\N,\N
3005,1,7,5,11,20,01:27.0,\N,\N
3006,2,18,23,22,1,01:35.1,01:33.8,01:35.2
3007,2,15,7,9,2,01:34.7,01:34.0,01:35.3
3008,2,20,9,15,3,01:34.9,01:34.3,01:35.5
3009,2,22,23,23,4,01:34.7,01:34.4,01:35.7
3010,2,10,7,10,5,01:34.9,01:34.3,01:35.7
3011,2,3,3,16,6,01:35.1,01:34.5,01:35.7
3012,2,17,9,14,7,01:35.0,01:34.2,01:35.8
3013,2,9,2,5,8,01:35.2,01:34.6,01:36.1
3014,2,8,6,4,9,01:35.5,01:34.5,01:36.2
3015,2,4,4,7,10,01:35.3,01:34.7,01:37.7
3016,2,2,2,5,11,01:35.1,01:34.8,\N
3017,2,6,3,17,12,01:35.3,01:34.8,\N
3018,2,1,1,1,13,01:35.3,01:34.9,\N
3019,2,5,1,2,14,01:35.0,01:34.9,\N
3020,2,7,5,11,15,01:35.5,01:35.4,\N
3021,2,13,6,3,16,01:35.6,\N,\N
3022,2,12,4,8,17,01:35.7,\N,\N
3023,2,21,10,21,18,01:35.9,\N,\N
3024,2,16,10,20,19,01:36.0,\N,\N
3025,2,67,5,12,20,01:36.1,\N,\N
3026,3,20,9,15,1,01:36.6,01:35.1,01:36.2
3027,3,4,4,7,2,01:36.4,01:35.8,01:36.4
3028,3,17,9,14,3,01:35.8,01:35.2,01:36.5
3029,3,22,23,23,4,01:35.7,01:35.5,01:36.5
3030,3,18,23,22,5,01:35.5,01:35.6,01:36.5
3031,3,15,7,9,6,01:36.3,01:35.6,01:36.8
3032,3,3,3,16,7,01:35.9,01:35.8,01:37.4
3033,3,8,6,4,8,01:36.1,01:35.9,01:38.1
3034,3,1,1,1,9,01:35.8,01:35.7,01:38.6
3035,3,67,5,12,10,01:36.3,01:36.0,01:39.3
3036,3,2,2,6,11,01:36.5,01:36.0,\N
3037,3,5,1,2,12,01:36.6,01:36.0,\N
3038,3,13,6,3,13,01:36.2,01:36.0,\N
3039,3,10,7,10,14,01:36.4,01:36.1,\N
3040,3,6,3,17,15,01:36.7,01:36.2,\N
3041,3,7,5,11,16,01:36.9,\N,\N
3042,3,12,4,8,17,01:36.9,\N,\N
3043,3,9,2,5,18,01:37.0,\N,\N
3044,3,16,10,20,19,01:37.7,\N,\N
3045,3,21,10,11,20,01:37.7,\N,\N
3046,4,15,7,9,1,01:32.8,01:32.7,01:33.4
3047,4,10,7,10,2,01:33.2,01:32.6,01:33.7
3048,4,20,9,15,3,01:32.7,01:32.5,01:34.0
3049,4,18,23,22,4,01:33.0,01:32.8,01:34.0
3050,4,1,1,1,5,01:32.9,01:32.9,01:34.2
3051,4,22,23,23,6,01:33.1,01:32.8,01:34.2
3052,4,4,4,7,7,01:33.6,01:32.9,01:34.6
3053,4,13,6,3,8,01:33.3,01:33.0,01:34.8
3054,4,3,3,16,9,01:33.7,01:33.2,01:35.1
3055,4,8,6,4,10,01:33.1,01:32.8,01:35.4
3056,4,5,1,2,11,01:33.5,01:33.2,\N
3057,4,6,3,17,12,01:33.2,01:33.3,\N
3058,4,9,2,5,13,01:33.5,01:33.5,\N
3059,4,2,2,6,14,01:33.4,01:33.6,\N
3060,4,12,4,8,15,01:33.6,01:33.9,\N
3061,4,16,10,20,16,01:33.7,\N,\N
3062,4,67,5,12,17,01:33.8,\N,\N
3063,4,21,10,21,18,01:33.9,\N,\N
3064,4,17,9,14,19,01:34.0,\N,\N
3065,4,7,5,11,20,01:34.2,\N,\N
3066,5,18,23,22,1,01:20.7,01:20.2,01:20.5
3067,5,20,9,15,2,01:20.7,01:20.2,01:20.7
3068,5,22,23,23,3,01:20.8,01:20.0,01:20.8
3069,5,13,6,3,4,01:20.5,01:20.1,01:20.9
3070,5,17,9,14,5,01:20.7,01:20.0,01:21.0
3071,5,10,7,10,6,01:20.9,01:20.1,01:21.2
3072,5,15,7,9,7,01:21.2,01:20.4,01:21.3
3073,5,4,4,7,8,01:21.2,01:20.5,01:21.4
3074,5,3,3,16,9,01:20.7,01:20.3,01:22.6
3075,5,9,2,5,10,01:20.9,01:20.4,01:22.7
3076,5,6,3,17,11,01:20.8,01:20.5,\N
3077,5,12,4,8,12,01:21.1,01:20.6,\N
3078,5,2,2,6,13,01:21.1,01:20.7,\N
3079,5,1,1,1,14,01:21.0,01:20.8,\N
3080,5,67,5,12,15,01:21.0,01:21.1,\N
3081,5,8,6,4,16,01:21.3,\N,\N
3082,5,7,5,11,17,01:21.3,\N,\N
3083,5,5,1,2,18,01:21.7,\N,\N
3084,5,16,10,20,19,01:21.7,\N,\N
3085,5,21,10,21,20,01:22.2,\N,\N
3086,6,18,23,22,1,01:15.2,01:15.0,01:14.9
3087,6,8,6,4,2,01:15.7,01:14.5,01:14.9
3088,6,22,23,23,3,01:15.4,01:14.8,01:15.1
3089,6,20,9,15,4,01:15.9,01:14.9,01:15.3
3090,6,13,6,3,5,01:15.3,01:15.0,01:15.4
3091,6,3,3,16,6,01:15.1,01:14.8,01:15.5
3092,6,5,1,2,7,01:15.5,01:14.8,01:15.5
3093,6,17,9,14,8,01:15.3,01:14.8,01:15.7
3094,6,4,4,7,9,01:15.9,01:15.2,01:16.0
3095,6,6,3,17,10,01:15.9,01:15.6,01:17.3
3096,6,67,5,12,11,01:15.8,01:15.8,\N
3097,6,12,4,8,12,01:16.0,01:15.8,\N
3098,6,21,10,21,13,01:16.1,01:16.1,\N
3099,6,7,5,11,14,01:16.1,01:16.3,\N
3100,6,16,10,20,15,01:16.2,01:16.5,\N
3101,6,1,1,1,16,01:16.3,\N,\N
3102,6,2,2,6,17,01:16.3,\N,\N
3103,6,9,2,5,18,01:16.4,\N,\N
3104,6,15,7,9,19,01:16.5,\N,\N
3105,6,10,7,10,20,01:16.8,\N,\N
3106,7,20,9,15,1,01:27.3,01:27.0,01:28.3
3107,7,18,23,22,2,01:27.4,01:27.2,01:28.4
3108,7,22,23,23,3,01:27.4,01:27.4,01:28.6
3109,7,17,9,14,4,01:27.5,01:27.4,01:28.6
3110,7,15,7,9,5,01:27.5,01:27.2,01:28.7
3111,7,8,6,4,6,01:27.6,01:27.4,01:28.8
3112,7,13,6,3,7,01:27.5,01:27.3,01:28.9
3113,7,4,4,7,8,01:28.0,01:27.5,01:29.1
3114,7,3,3,16,9,01:27.5,01:27.4,01:29.2
3115,7,9,2,5,10,01:27.8,01:27.5,01:29.4
3116,7,2,2,6,11,01:27.8,01:27.5,\N
3117,7,6,3,17,12,01:27.7,01:27.6,\N
3118,7,10,7,10,13,01:28.2,01:27.8,\N
3119,7,5,1,2,14,01:28.2,01:28.2,\N
3120,7,16,10,20,15,01:28.3,01:28.4,\N
3121,7,1,1,1,16,01:28.3,\N,\N
3122,7,12,4,8,17,01:28.6,\N,\N
3123,7,67,5,12,18,01:28.7,\N,\N
3124,7,21,10,21,19,01:28.7,\N,\N
3125,7,7,5,11,20,01:28.9,\N,\N
3126,8,20,9,15,1,01:18.7,01:18.1,01:19.5
3127,8,22,23,23,2,01:19.3,01:18.3,01:19.9
3128,8,17,9,14,3,01:18.7,01:18.2,01:19.9
3129,8,15,7,9,4,01:18.9,01:18.2,01:20.1
3130,8,6,3,17,5,01:18.5,01:18.6,01:20.2
3131,8,18,23,22,6,01:19.0,01:18.7,01:20.3
3132,8,3,3,16,7,01:19.2,01:18.6,01:20.4
3133,8,10,7,10,8,01:19.2,01:18.8,01:20.5
3134,8,8,6,4,9,01:19.0,01:18.6,01:20.7
3135,8,4,4,7,10,01:19.2,01:18.8,01:20.7
3136,8,13,6,3,11,01:19.1,01:18.9,\N
3137,8,9,2,5,12,01:19.7,01:19.3,\N
3138,8,5,1,2,13,01:19.7,01:19.4,\N
3139,8,12,4,8,14,01:19.6,01:19.4,\N
3140,8,2,2,6,15,01:19.6,01:19.4,\N
3141,8,21,10,21,16,01:19.8,\N,\N
3142,8,7,5,11,17,01:19.9,\N,\N
3143,8,16,10,20,18,01:19.9,\N,\N
3144,8,1,1,1,19,01:19.9,\N,\N
3145,8,67,5,12,20,01:20.2,\N,\N
3146,9,17,9,14,1,01:31.3,01:38.0,01:32.2
3147,9,22,23,23,2,01:31.5,01:34.5,01:32.4
3148,9,18,23,22,3,01:31.6,01:39.0,01:32.5
3149,9,20,9,15,4,01:31.4,01:39.5,01:32.5
3150,9,1,1,1,5,01:31.5,01:39.1,01:32.6
3151,9,5,1,2,6,01:31.9,01:40.8,01:33.9
3152,9,16,10,20,7,01:32.0,01:36.7,01:34.3
3153,9,13,6,3,8,01:31.6,01:41.7,01:34.6
3154,9,8,6,4,9,01:31.9,01:41.7,01:34.7
3155,9,12,4,8,10,01:32.1,01:35.7,01:34.8
3156,9,2,2,6,11,01:31.8,01:42.3,\N
3157,9,4,4,7,12,01:31.3,01:42.3,\N
3158,9,6,3,17,13,01:31.9,01:42.5,\N
3159,9,15,7,9,14,01:31.8,01:42.8,\N
3160,9,3,3,16,15,01:31.6,01:42.9,\N
3161,9,9,2,5,16,01:32.2,\N,\N
3162,9,67,5,12,17,01:32.3,\N,\N
3163,9,21,10,21,18,01:32.4,\N,\N
3164,9,10,7,10,19,01:32.4,\N,\N
3165,9,7,5,11,20,01:33.6,\N,\N
3166,10,4,4,7,1,01:21.3,01:20.8,01:21.6
3167,10,20,9,15,2,01:21.2,01:20.6,01:21.6
3168,10,17,9,14,3,01:21.0,01:20.4,01:21.7
3169,10,1,1,1,4,01:20.8,01:20.5,01:21.8
3170,10,3,3,16,5,01:20.8,01:20.9,01:21.9
3171,10,5,1,2,6,01:21.7,01:20.8,01:22.1
3172,10,8,6,4,7,01:21.5,01:20.6,01:22.5
3173,10,18,23,22,8,01:21.5,01:20.7,01:22.5
3174,10,6,3,17,9,01:21.4,01:20.6,01:22.8
3175,10,13,6,3,10,01:21.4,01:20.8,\N
3176,10,67,5,12,11,01:21.6,01:21.0,\N
3177,10,15,7,9,12,01:21.4,01:21.1,\N
3178,10,22,23,23,13,01:21.6,01:21.2,\N
3179,10,10,7,10,14,01:21.6,01:21.2,\N
3180,10,12,4,8,15,01:21.3,01:21.4,\N
3181,10,2,2,6,16,01:21.7,\N,\N
3182,10,21,10,21,17,01:21.8,\N,\N
3183,10,16,10,20,18,01:21.9,\N,\N
3184,10,9,2,5,19,01:21.9,\N,\N
3185,10,153,5,11,20,01:22.4,\N,\N
3186,11,1,1,1,1,01:38.6,01:38.2,01:39.5
3187,11,5,1,2,2,01:38.8,01:38.2,01:39.5
3188,11,22,23,23,3,01:39.0,01:38.1,01:39.6
3189,11,20,9,15,4,01:39.3,01:38.3,01:39.8
3190,11,18,23,22,5,01:38.5,01:38.6,01:39.8
3191,11,8,6,4,6,01:38.8,01:38.8,01:40.1
3192,11,3,3,16,7,01:39.0,01:38.3,01:40.2
3193,11,4,4,7,8,01:39.2,01:38.7,01:40.2
3194,11,17,9,14,9,01:39.0,01:38.6,01:40.2
3195,11,9,2,5,10,01:38.8,01:38.7,01:40.5
3196,11,2,2,6,11,01:39.0,01:38.8,\N
3197,11,16,10,20,12,01:39.1,01:38.8,\N
3198,11,10,7,10,13,01:39.5,01:39.0,\N
3199,11,154,4,8,14,01:39.3,01:39.0,\N
3200,11,67,5,12,15,01:38.9,01:39.5,\N
3201,11,21,10,21,16,01:39.5,\N,\N
3202,11,6,3,17,17,01:39.8,\N,\N
3203,11,15,7,9,18,01:39.8,\N,\N
3204,11,153,5,11,19,01:39.9,\N,\N
3205,11,69,6,3,20,01:41.4,\N,\N
3206,12,21,10,21,1,01:45.1,01:44.7,01:46.3
3207,12,15,7,9,2,01:45.1,01:44.5,01:46.4
3208,12,2,2,6,3,01:45.6,01:44.7,01:46.5
3209,12,22,23,23,4,01:45.2,01:44.8,01:46.5
3210,12,9,2,5,5,01:45.7,01:44.6,01:46.6
3211,12,8,6,4,6,01:45.6,01:45.0,01:46.6
3212,12,10,7,10,7,01:45.5,01:44.9,01:46.7
3213,12,20,9,15,8,01:45.4,01:44.6,01:46.8
3214,12,17,9,14,9,01:45.3,01:44.9,01:46.8
3215,12,3,3,16,10,01:45.5,01:45.0,01:47.4
3216,12,16,10,20,11,01:45.2,01:45.1,\N
3217,12,1,1,1,12,01:45.8,01:45.1,\N
3218,12,4,4,7,13,01:45.7,01:45.1,\N
3219,12,18,23,22,14,01:45.8,01:45.3,\N
3220,12,5,1,2,15,01:45.7,01:45.3,\N
3221,12,67,5,12,16,01:46.0,\N,\N
3222,12,153,5,11,17,01:46.3,\N,\N
3223,12,6,3,17,18,01:46.3,\N,\N
3224,12,154,4,8,19,01:46.4,\N,\N
3225,12,69,6,3,20,01:47.0,\N,\N
3226,13,1,1,1,1,01:23.4,01:23.0,01:24.1
3227,13,16,10,20,2,01:23.6,01:23.1,01:24.3
3228,13,8,6,4,3,01:23.3,01:23.4,01:24.5
3229,13,5,1,2,4,01:23.5,01:23.5,01:24.8
3230,13,22,23,23,5,01:23.5,01:23.0,01:25.0
3231,13,18,23,22,6,01:23.4,01:23.0,01:25.0
3232,13,24,10,21,7,01:23.6,01:23.2,01:25.0
3233,13,4,4,7,8,01:23.7,01:23.5,01:25.1
3234,13,20,9,15,9,01:23.6,01:23.5,01:25.2
3235,13,17,9,14,10,01:23.8,01:23.3,01:25.3
3236,13,15,7,9,11,01:24.0,01:23.6,\N
3237,13,154,4,8,12,01:24.0,01:23.7,\N
3238,13,9,2,5,13,01:24.0,01:23.9,\N
3239,13,21,6,3,14,01:23.8,01:23.9,\N
3240,13,2,2,6,15,01:23.6,01:24.3,\N
3241,13,10,7,10,16,01:24.0,\N,\N
3242,13,6,3,17,17,01:24.1,\N,\N
3243,13,3,3,16,18,01:24.1,\N,\N
3244,13,67,5,12,19,01:24.2,\N,\N
3245,13,153,5,11,20,01:25.0,\N,\N
3246,14,1,1,1,1,01:47.0,01:46.7,01:47.9
3247,14,20,9,15,2,01:47.5,01:46.4,01:48.2
3248,14,3,3,16,3,01:47.4,01:46.2,01:48.3
3249,14,17,9,14,4,01:47.6,01:46.3,01:48.7
3250,14,22,23,23,5,01:47.4,01:46.8,01:48.8
3251,14,4,4,7,6,01:47.8,01:46.8,01:49.1
3252,14,10,7,10,7,01:47.8,01:46.7,01:49.2
3253,14,2,2,6,8,01:47.3,01:46.8,01:49.3
3254,14,9,2,5,9,01:47.6,01:46.8,01:49.5
3255,14,5,1,2,10,01:47.5,01:46.8,01:49.8
3256,14,6,3,17,11,01:47.6,01:47.0,\N
3257,14,18,23,22,12,01:47.2,01:47.1,\N
3258,14,8,6,4,13,01:47.3,01:47.2,\N
3259,14,67,5,12,14,01:47.7,01:47.4,\N
3260,14,15,7,9,15,01:47.7,01:47.4,\N
3261,14,16,10,20,16,01:48.2,\N,\N
3262,14,153,5,11,17,01:48.3,\N,\N
3263,14,21,6,3,18,01:48.4,\N,\N
3264,14,154,4,8,19,01:48.5,\N,\N
3265,14,24,10,21,20,01:48.8,\N,\N
3266,15,20,9,15,1,01:30.9,01:30.3,01:32.2
3267,15,15,7,9,2,01:31.1,01:30.7,01:32.2
3268,15,1,1,1,3,01:30.9,01:30.6,01:32.4
3269,15,16,10,20,4,01:31.4,01:31.2,01:32.5
3270,15,22,23,23,5,01:31.3,01:31.1,01:32.7
3271,15,2,2,6,6,01:31.5,01:31.3,01:32.9
3272,15,18,23,22,7,01:31.0,01:30.9,01:33.0
3273,15,8,6,4,8,01:31.3,01:31.1,01:33.0
3274,15,5,1,2,9,01:31.5,01:31.2,\N
3275,15,67,5,12,10,01:31.2,01:31.1,\N
3276,15,3,3,16,11,01:31.3,01:31.5,\N
3277,15,4,4,7,12,01:31.4,01:31.6,\N
3278,15,9,2,5,13,01:31.4,01:32.3,\N
3279,15,10,7,10,14,01:31.6,\N,\N
3280,15,153,5,11,15,01:31.6,\N,\N
3281,15,21,6,3,16,01:31.7,\N,\N
3282,15,6,3,17,17,01:31.7,\N,\N
3283,15,154,4,8,18,01:32.1,\N,\N
3284,15,24,10,21,19,01:32.1,\N,\N
3285,15,17,9,14,20,\N,\N,\N
3286,16,22,23,23,1,01:24.1,01:21.7,01:19.6
3287,16,17,9,14,2,01:24.7,01:20.8,01:19.7
3288,16,16,10,20,3,01:24.4,01:20.8,01:19.9
3289,16,15,7,9,4,01:24.6,01:20.6,01:20.1
3290,16,8,6,4,5,01:23.0,01:21.4,01:20.2
3291,16,67,5,12,6,01:24.6,01:20.7,01:20.2
3292,16,3,3,16,7,01:22.8,01:20.4,01:20.3
3293,16,9,2,5,8,01:23.1,01:21.1,01:20.6
3294,16,6,3,17,9,01:23.2,01:20.4,01:20.7
3295,16,4,4,7,10,01:24.8,01:21.7,01:21.4
3296,16,155,7,10,11,01:24.3,01:22.0,\N
3297,16,153,5,11,12,01:24.8,01:22.2,\N
3298,16,154,4,8,13,01:24.4,01:22.5,\N
3299,16,18,23,22,14,01:24.3,01:22.5,\N
3300,16,24,10,21,15,01:24.6,\N,\N
3301,16,20,9,15,16,01:25.0,\N,\N
3302,16,5,1,2,17,01:25.1,\N,\N
3303,16,1,1,1,18,01:25.2,\N,\N
3304,16,2,2,6,19,01:25.5,\N,\N
3305,16,21,6,3,20,01:40.7,\N,\N
3306,17,1,1,1,1,01:39.9,01:39.7,01:40.9
3307,17,20,9,15,2,01:40.7,01:40.0,01:41.6
3308,17,17,9,14,3,01:40.7,01:40.3,01:41.7
3309,17,22,23,23,4,01:40.6,01:40.4,01:41.8
3310,17,18,23,22,5,01:40.4,01:40.1,01:41.9
3311,17,15,7,9,6,01:40.5,01:40.4,01:41.9
3312,17,9,2,5,7,01:40.5,01:40.5,01:42.0
3313,17,2,2,6,8,01:40.6,01:40.6,01:42.3
3314,17,3,3,16,9,01:40.8,01:40.7,01:42.6
3315,17,67,5,12,10,01:40.9,01:40.4,01:42.7
3316,17,8,6,4,11,01:41.1,01:40.7,\N
3317,17,155,7,10,12,01:41.0,01:40.8,\N
3318,17,5,1,2,13,01:40.8,01:41.0,\N
3319,17,6,3,17,14,01:41.1,01:41.1,\N
3320,17,153,5,11,15,01:41.5,01:41.7,\N
3321,17,4,4,7,16,01:41.7,\N,\N
3322,17,24,10,21,17,01:41.7,\N,\N
3323,17,16,10,20,18,01:41.8,\N,\N
3324,17,154,4,8,19,01:42.0,\N,\N
3325,17,21,6,3,20,01:42.2,\N,\N
3326,337,20,9,5,1,01:55.0,01:53.9,01:54.1
3327,337,13,6,7,2,01:55.3,01:54.3,01:54.2
3328,337,4,6,8,3,01:54.6,01:54.2,01:54.6
3329,337,1,1,2,4,01:55.3,01:54.7,01:55.2
3330,337,3,131,4,5,01:55.5,01:54.7,01:55.2
3331,337,17,9,6,6,01:55.3,01:54.3,01:55.3
3332,337,30,131,3,7,01:55.6,01:55.1,01:55.5
3333,337,18,1,1,8,01:55.7,01:55.2,01:55.7
3334,337,9,4,11,9,01:55.5,01:55.0,01:55.9
3335,337,16,10,14,10,01:55.2,01:55.0,01:56.3
3336,337,22,3,9,11,01:56.0,01:55.3,\N
3337,337,24,10,15,12,01:55.6,01:55.6,\N
3338,337,807,3,10,13,01:56.4,01:55.9,\N
3339,337,37,15,22,14,01:56.4,01:56.2,\N
3340,337,67,5,16,15,01:56.2,01:56.3,\N
3341,337,155,15,23,16,01:56.5,01:56.3,\N
3342,337,808,4,12,17,01:56.2,01:56.6,\N
3343,337,153,5,17,18,01:57.1,\N,\N
3344,337,10,166,24,19,01:59.7,\N,\N
3345,337,15,205,18,20,01:59.9,\N,\N
3346,337,5,205,19,21,02:00.3,\N,\N
3347,337,810,166,25,22,02:00.6,\N,\N
3348,337,811,164,21,23,02:03.2,\N,\N
3349,337,812,164,20,24,02:04.9,\N,\N
3350,338,20,9,5,1,01:24.8,01:24.1,01:23.9
3351,338,17,9,6,2,01:25.3,01:24.3,01:24.0
3352,338,4,6,8,3,01:25.1,01:24.3,01:24.1
3353,338,18,1,1,4,01:24.9,01:24.5,01:24.7
3354,338,13,6,7,5,01:25.5,01:25.0,01:24.8
3355,338,3,131,4,6,01:24.8,01:24.8,01:24.9
3356,338,30,131,3,7,01:25.4,01:24.9,01:24.9
3357,338,22,3,9,8,01:25.7,01:25.1,01:25.2
3358,338,9,4,11,9,01:25.6,01:25.1,01:25.4
3359,338,16,10,14,10,01:25.5,01:25.0,01:26.0
3360,338,1,1,2,11,01:25.0,01:25.2,\N
3361,338,67,5,16,12,01:26.1,01:25.6,\N
3362,338,24,10,15,13,01:26.2,01:25.7,\N
3363,338,37,15,22,14,01:26.1,01:25.7,\N
3364,338,807,3,10,15,01:25.9,01:25.7,\N
3365,338,155,15,23,16,01:26.3,01:25.8,\N
3366,338,153,5,17,17,01:26.1,01:26.1,\N
3367,338,808,4,12,18,01:26.5,\N,\N
3368,338,5,205,19,19,01:28.8,\N,\N
3369,338,15,205,18,20,01:29.1,\N,\N
3370,338,10,166,24,21,01:29.6,\N,\N
3371,338,810,166,25,22,01:30.2,\N,\N
3372,338,811,164,21,23,01:30.5,\N,\N
3373,338,812,164,20,24,01:30.6,\N,\N
3374,339,17,9,6,1,01:51.9,01:48.2,01:49.3
3375,339,3,131,4,2,01:52.6,01:47.4,01:50.7
3376,339,20,9,5,3,01:47.6,01:46.8,01:50.8
3377,339,16,10,14,4,01:49.5,01:47.1,01:50.9
3378,339,807,3,10,5,01:49.7,01:47.3,01:51.0
3379,339,9,4,11,6,01:46.3,01:47.0,01:51.1
3380,339,22,3,9,7,01:50.3,01:48.4,01:51.5
3381,339,30,131,3,8,01:52.2,01:48.4,01:51.7
3382,339,155,15,23,9,01:48.5,01:47.8,01:51.8
3383,339,24,10,15,10,01:49.9,01:48.2,01:52.3
3384,339,808,4,12,11,01:48.0,01:48.8,\N
3385,339,37,15,22,12,01:47.2,01:48.8,\N
3386,339,67,5,16,13,01:48.9,01:49.2,\N
3387,339,153,5,17,14,01:48.7,01:49.5,\N
3388,339,5,205,19,15,01:52.9,01:52.3,\N
3389,339,10,166,24,16,01:52.4,01:52.5,\N
3390,339,18,1,1,17,01:52.2,\N,\N
3391,339,15,205,18,18,01:52.9,\N,\N
3392,339,4,6,8,19,01:53.0,\N,\N
3393,339,1,1,2,20,01:53.1,\N,\N
3394,339,13,6,7,21,01:53.3,\N,\N
3395,339,812,164,20,22,01:56.3,\N,\N
3396,339,811,164,21,23,01:57.3,\N,\N
3397,339,810,166,25,24,02:00.0,\N,\N
3398,340,20,9,5,1,01:36.3,01:35.3,01:34.6
3399,340,17,9,6,2,01:36.0,01:35.1,01:34.8
3400,340,4,6,8,3,01:36.0,01:35.2,01:34.9
3401,340,3,131,4,4,01:36.0,01:35.1,01:34.9
3402,340,18,1,1,5,01:36.1,01:35.4,01:35.0
3403,340,1,1,2,6,01:35.6,01:34.9,01:35.0
3404,340,13,6,7,7,01:36.1,01:35.3,01:35.2
3405,340,9,4,11,8,01:36.3,01:35.5,01:35.4
3406,340,30,131,3,9,01:36.5,01:35.7,01:35.6
3407,340,16,10,14,10,01:36.7,01:35.7,01:36.0
3408,340,22,3,9,11,01:36.7,01:35.7,\N
3409,340,153,5,17,12,01:36.6,01:36.0,\N
3410,340,67,5,16,13,01:36.8,01:36.1,\N
3411,340,808,4,12,14,01:37.0,01:36.3,\N
3412,340,155,15,23,15,01:37.0,01:36.4,\N
3413,340,807,3,10,16,01:37.0,01:36.6,\N
3414,340,37,15,22,17,01:37.0,01:37.0,\N
3415,340,24,10,15,18,01:37.2,\N,\N
3416,340,10,166,24,19,01:39.3,\N,\N
3417,340,15,205,18,20,01:39.4,\N,\N
3418,340,5,205,19,21,01:39.5,\N,\N
3419,340,810,166,25,22,01:39.8,\N,\N
3420,340,811,164,21,23,01:40.5,\N,\N
3421,340,812,164,20,24,01:40.6,\N,\N
3422,341,17,9,6,1,01:21.4,01:20.7,01:20.0
3423,341,20,9,5,2,01:21.7,01:20.8,01:20.1
3424,341,1,1,2,3,01:21.7,01:21.4,01:20.8
3425,341,4,6,8,4,01:22.0,01:21.5,01:20.9
3426,341,18,1,1,5,01:21.9,01:21.2,01:21.0
3427,341,30,131,3,6,01:22.5,01:21.6,01:21.3
3428,341,9,4,11,7,01:22.5,01:21.6,01:21.4
3429,341,3,131,4,8,01:22.4,01:21.9,01:21.4
3430,341,13,6,7,9,01:22.6,01:21.8,01:21.6
3431,341,155,15,23,10,01:22.6,01:21.7,01:22.0
3432,341,16,10,14,11,01:22.6,01:22.0,\N
3433,341,37,15,22,12,01:22.2,01:22.0,\N
3434,341,807,3,10,13,01:22.9,01:22.1,\N
3435,341,808,4,12,14,01:23.0,01:22.1,\N
3436,341,67,5,16,15,01:22.7,01:22.2,\N
3437,341,153,5,17,16,01:22.6,01:22.2,\N
3438,341,24,10,15,17,01:23.1,01:22.9,\N
3439,341,22,3,9,18,01:23.1,\N,\N
3440,341,15,205,18,19,01:24.7,\N,\N
3441,341,5,205,19,20,01:24.7,\N,\N
3442,341,10,166,24,21,01:25.5,\N,\N
3443,341,810,166,25,22,01:25.6,\N,\N
